,Year,Month,City,Employment,Unemployment,Unemployment Rate,Labor Force
442,2008,5,Amarillo,124763.0,4264.0,3.3,129027.0
443,2008,6,Amarillo,124663.0,4376.0,3.4,129039.0
444,2008,7,Amarillo,124777.0,4534.0,3.5,129311.0
445,2008,8,Amarillo,124966.0,4717.0,3.6,129683.0
446,2008,9,Amarillo,125223.0,4821.0,3.7,130044.0
447,2008,10,Amarillo,125386.0,4932.0,3.8,130318.0
448,2008,11,Amarillo,125242.0,5082.0,3.9,130324.0
449,2008,12,Amarillo,124912.0,5293.0,4.1,130205.0
450,2007,1,Amarillo,125318.0,4417.0,3.4,129735.0
451,2007,2,Amarillo,125109.0,4354.0,3.4,129463.0
452,2007,3,Amarillo,124897.0,4334.0,3.4,129231.0
453,2007,4,Amarillo,124700.0,4345.0,3.4,129045.0
454,2007,5,Amarillo,124521.0,4219.0,3.3,128740.0
455,2007,6,Amarillo,124519.0,4106.0,3.2,128625.0
456,2007,7,Amarillo,124561.0,4097.0,3.2,128658.0
457,2007,8,Amarillo,124469.0,4140.0,3.2,128609.0
458,2007,9,Amarillo,124453.0,4220.0,3.3,128673.0
459,2007,10,Amarillo,124623.0,4241.0,3.3,128864.0
460,2007,11,Amarillo,124828.0,4311.0,3.3,129139.0
461,2007,12,Amarillo,124990.0,4397.0,3.4,129387.0
462,2006,1,Amarillo,124425.0,4795.0,3.7,129220.0
463,2006,2,Amarillo,124748.0,4853.0,3.7,129601.0
464,2006,3,Amarillo,124947.0,4985.0,3.8,129932.0
465,2006,4,Amarillo,125137.0,5038.0,3.9,130175.0
466,2006,5,Amarillo,125408.0,5005.0,3.8,130413.0
467,2006,6,Amarillo,125598.0,4929.0,3.8,130527.0
468,2006,7,Amarillo,125631.0,4902.0,3.8,130533.0
469,2006,8,Amarillo,125597.0,4842.0,3.7,130439.0
470,2006,9,Amarillo,125459.0,4699.0,3.6,130158.0
471,2006,10,Amarillo,125292.0,4612.0,3.6,129904.0
472,2006,11,Amarillo,125278.0,4572.0,3.5,129850.0
473,2006,12,Amarillo,125366.0,4483.0,3.5,129849.0
474,2005,1,Amarillo,121745.0,5426.0,4.3,127171.0
475,2005,2,Amarillo,121674.0,5425.0,4.3,127099.0
476,2005,3,Amarillo,121775.0,5319.0,4.2,127094.0
477,2005,4,Amarillo,121936.0,5229.0,4.1,127165.0
478,2005,5,Amarillo,122112.0,5119.0,4.0,127231.0
479,2005,6,Amarillo,122245.0,4956.0,3.9,127201.0
480,2005,7,Amarillo,122535.0,4937.0,3.9,127472.0
481,2005,8,Amarillo,122975.0,4958.0,3.9,127933.0
482,2005,9,Amarillo,123322.0,4829.0,3.8,128151.0
483,2005,10,Amarillo,123535.0,4759.0,3.7,128294.0
484,2005,11,Amarillo,123679.0,4876.0,3.8,128555.0
485,2005,12,Amarillo,123980.0,4894.0,3.8,128874.0
486,2004,1,Amarillo,122770.0,5661.0,4.4,128431.0
487,2004,2,Amarillo,122886.0,5596.0,4.4,128482.0
488,2004,3,Amarillo,122957.0,5562.0,4.3,128519.0
489,2004,4,Amarillo,123115.0,5512.0,4.3,128627.0
490,2004,5,Amarillo,123303.0,5429.0,4.2,128732.0
491,2004,6,Amarillo,123346.0,5374.0,4.2,128720.0
492,2004,7,Amarillo,123218.0,5279.0,4.1,128497.0
493,2004,8,Amarillo,123020.0,5203.0,4.1,128223.0
494,2004,9,Amarillo,122724.0,5266.0,4.1,127990.0
495,2004,10,Amarillo,122418.0,5384.0,4.2,127802.0
496,2004,11,Amarillo,122249.0,5431.0,4.3,127680.0
497,2004,12,Amarillo,122031.0,5414.0,4.2,127445.0
498,2003,1,Amarillo,118666.0,5995.0,4.8,124661.0
499,2003,2,Amarillo,118963.0,6067.0,4.9,125030.0
500,2003,3,Amarillo,119294.0,6062.0,4.8,125356.0
501,2003,4,Amarillo,119593.0,6136.0,4.9,125729.0
502,2003,5,Amarillo,119965.0,6319.0,5.0,126284.0
503,2003,6,Amarillo,120426.0,6410.0,5.1,126836.0
504,2003,7,Amarillo,120802.0,6306.0,5.0,127108.0
505,2003,8,Amarillo,121053.0,6231.0,4.9,127284.0
506,2003,9,Amarillo,121320.0,6176.0,4.8,127496.0
507,2003,10,Amarillo,121721.0,6022.0,4.7,127743.0
508,2003,11,Amarillo,122168.0,5823.0,4.5,127991.0
509,2003,12,Amarillo,122525.0,5699.0,4.4,128224.0
510,2002,1,Amarillo,115191.0,5285.0,4.4,120476.0
511,2002,2,Amarillo,115754.0,5302.0,4.4,121056.0
512,2002,3,Amarillo,116126.0,5434.0,4.5,121560.0
513,2002,4,Amarillo,116312.0,5581.0,4.6,121893.0
514,2002,5,Amarillo,116463.0,5588.0,4.6,122051.0
515,2002,6,Amarillo,116612.0,5570.0,4.6,122182.0
516,2002,7,Amarillo,116862.0,5579.0,4.6,122441.0
517,2002,8,Amarillo,117272.0,5617.0,4.6,122889.0
518,2002,9,Amarillo,117720.0,5696.0,4.6,123416.0
519,2002,10,Amarillo,118015.0,5797.0,4.7,123812.0
520,2002,11,Amarillo,118176.0,5869.0,4.7,124045.0
521,2002,12,Amarillo,118397.0,5899.0,4.7,124296.0
522,2001,1,Amarillo,114534.0,4018.0,3.4,118552.0
523,2001,2,Amarillo,114498.0,4121.0,3.5,118619.0
524,2001,3,Amarillo,114512.0,4331.0,3.6,118843.0
525,2001,4,Amarillo,114530.0,4443.0,3.7,118973.0
526,2001,5,Amarillo,114575.0,4432.0,3.7,119007.0
527,2001,6,Amarillo,114559.0,4425.0,3.7,118984.0
528,2001,7,Amarillo,114416.0,4462.0,3.8,118878.0
529,2001,8,Amarillo,114280.0,4586.0,3.9,118866.0
530,2001,9,Amarillo,114284.0,4773.0,4.0,119057.0
531,2001,10,Amarillo,114341.0,4965.0,4.2,119306.0
532,2001,11,Amarillo,114442.0,5107.0,4.3,119549.0
533,2001,12,Amarillo,114707.0,5226.0,4.4,119933.0
534,2000,1,Amarillo,114765.0,4898.0,4.1,119663.0
535,2000,2,Amarillo,114695.0,4928.0,4.1,119623.0
536,2000,3,Amarillo,114546.0,4828.0,4.0,119374.0
537,2000,4,Amarillo,114396.0,4670.0,3.9,119066.0
538,2000,5,Amarillo,114283.0,4586.0,3.9,118869.0
539,2000,6,Amarillo,114223.0,4479.0,3.8,118702.0
540,2000,7,Amarillo,114224.0,4399.0,3.7,118623.0
541,2000,8,Amarillo,114316.0,4375.0,3.7,118691.0
542,2000,9,Amarillo,114407.0,4328.0,3.6,118735.0
543,2000,10,Amarillo,114456.0,4261.0,3.6,118717.0
544,2000,11,Amarillo,114557.0,4140.0,3.5,118697.0
545,2000,12,Amarillo,114610.0,4031.0,3.4,118641.0
546,1999,1,Amarillo,114799.0,3494.0,3.0,118293.0
547,1999,2,Amarillo,114674.0,3353.0,2.8,118027.0
548,1999,3,Amarillo,114614.0,3335.0,2.8,117949.0
549,1999,4,Amarillo,114745.0,3458.0,2.9,118203.0
550,1999,5,Amarillo,114951.0,3557.0,3.0,118508.0
551,1999,6,Amarillo,114656.0,4758.0,4.0,119414.0
552,1999,7,Amarillo,114148.0,4788.0,4.0,118936.0
553,1999,8,Amarillo,114142.0,4864.0,4.1,119006.0
554,1999,9,Amarillo,114504.0,4984.0,4.2,119488.0
555,1999,10,Amarillo,114796.0,5025.0,4.2,119821.0
556,1999,11,Amarillo,114987.0,4946.0,4.1,119933.0
557,1999,12,Amarillo,115134.0,4860.0,4.1,119994.0
558,1998,1,Amarillo,112679.0,4154.0,3.6,116833.0
559,1998,2,Amarillo,112830.0,4163.0,3.6,116993.0
560,1998,3,Amarillo,112847.0,4153.0,3.5,117000.0
561,1998,4,Amarillo,112978.0,4132.0,3.5,117110.0
562,1998,5,Amarillo,113172.0,4243.0,3.6,117415.0
563,1998,6,Amarillo,113487.0,4451.0,3.8,117938.0
564,1998,7,Amarillo,113627.0,4608.0,3.9,118235.0
565,1998,8,Amarillo,113686.0,4689.0,4.0,118375.0
566,1998,9,Amarillo,113900.0,4545.0,3.8,118445.0
567,1998,10,Amarillo,114112.0,4203.0,3.6,118315.0
568,1998,11,Amarillo,114467.0,3911.0,3.3,118378.0
569,1998,12,Amarillo,114810.0,3694.0,3.1,118504.0
570,1997,1,Amarillo,111792.0,5034.0,4.3,116826.0
571,1997,2,Amarillo,111804.0,4987.0,4.3,116791.0
572,1997,3,Amarillo,112025.0,4899.0,4.2,116924.0
573,1997,4,Amarillo,112132.0,4756.0,4.1,116888.0
574,1997,5,Amarillo,112087.0,4667.0,4.0,116754.0
575,1997,6,Amarillo,112028.0,4562.0,3.9,116590.0
576,1997,7,Amarillo,112153.0,4435.0,3.8,116588.0
577,1997,8,Amarillo,112223.0,4420.0,3.8,116643.0
578,1997,9,Amarillo,111975.0,4366.0,3.8,116341.0
579,1997,10,Amarillo,111837.0,4171.0,3.6,116008.0
580,1997,11,Amarillo,111939.0,4028.0,3.5,115967.0
581,1997,12,Amarillo,112237.0,4074.0,3.5,116311.0
582,1996,1,Amarillo,112732.0,4726.0,4.0,117458.0
583,1996,2,Amarillo,112865.0,4618.0,3.9,117483.0
584,1996,3,Amarillo,113088.0,4525.0,3.8,117613.0
585,1996,4,Amarillo,113020.0,4535.0,3.9,117555.0
586,1996,5,Amarillo,112837.0,4529.0,3.9,117366.0
587,1996,6,Amarillo,112678.0,4436.0,3.8,117114.0
588,1996,7,Amarillo,112504.0,4357.0,3.7,116861.0
589,1996,8,Amarillo,112443.0,4362.0,3.7,116805.0
590,1996,9,Amarillo,112458.0,4479.0,3.8,116937.0
591,1996,10,Amarillo,112312.0,4758.0,4.1,117070.0
592,1996,11,Amarillo,112147.0,5028.0,4.3,117175.0
593,1996,12,Amarillo,112000.0,5090.0,4.3,117090.0
594,1995,1,Amarillo,112942.0,3892.0,3.3,116834.0
595,1995,2,Amarillo,113086.0,3974.0,3.4,117060.0
596,1995,3,Amarillo,113093.0,4127.0,3.5,117220.0
597,1995,4,Amarillo,112741.0,4314.0,3.7,117055.0
598,1995,5,Amarillo,112286.0,4425.0,3.8,116711.0
599,1995,6,Amarillo,112307.0,4595.0,3.9,116902.0
600,1995,7,Amarillo,112685.0,4674.0,4.0,117359.0
601,1995,8,Amarillo,112718.0,4615.0,3.9,117333.0
602,1995,9,Amarillo,112805.0,4669.0,4.0,117474.0
603,1995,10,Amarillo,113126.0,4732.0,4.0,117858.0
604,1995,11,Amarillo,113220.0,4721.0,4.0,117941.0
605,1995,12,Amarillo,112996.0,4736.0,4.0,117732.0
606,1994,1,Amarillo,107237.0,4369.0,3.9,111606.0
607,1994,2,Amarillo,107871.0,4335.0,3.9,112206.0
608,1994,3,Amarillo,108116.0,4308.0,3.8,112424.0
609,1994,4,Amarillo,108373.0,4185.0,3.7,112558.0
610,1994,5,Amarillo,108707.0,3999.0,3.5,112706.0
611,1994,6,Amarillo,109103.0,3896.0,3.4,112999.0
612,1994,7,Amarillo,109760.0,3920.0,3.4,113680.0
613,1994,8,Amarillo,110448.0,3940.0,3.4,114388.0
614,1994,9,Amarillo,111018.0,3891.0,3.4,114909.0
615,1994,10,Amarillo,111911.0,3867.0,3.3,115778.0
616,1994,11,Amarillo,112754.0,3830.0,3.3,116584.0
617,1994,12,Amarillo,112960.0,3816.0,3.3,116776.0
618,1993,1,Amarillo,102352.0,5218.0,4.9,107570.0
619,1993,2,Amarillo,102665.0,5048.0,4.7,107713.0
620,1993,3,Amarillo,102988.0,4876.0,4.5,107864.0
621,1993,4,Amarillo,103615.0,4802.0,4.4,108417.0
622,1993,5,Amarillo,104491.0,4773.0,4.4,109264.0
623,1993,6,Amarillo,104921.0,4742.0,4.3,109663.0
624,1993,7,Amarillo,104905.0,4772.0,4.4,109677.0
625,1993,8,Amarillo,104964.0,4727.0,4.3,109691.0
626,1993,9,Amarillo,105226.0,4614.0,4.2,109840.0
627,1993,10,Amarillo,105429.0,4618.0,4.2,110047.0
628,1993,11,Amarillo,105571.0,4601.0,4.2,110172.0
629,1993,12,Amarillo,106216.0,4472.0,4.0,110688.0
630,1992,1,Amarillo,100167.0,5360.0,5.1,105527.0
631,1992,2,Amarillo,100754.0,5404.0,5.1,106158.0
632,1992,3,Amarillo,101105.0,5308.0,5.0,106413.0
633,1992,4,Amarillo,101314.0,5243.0,4.9,106557.0
634,1992,5,Amarillo,101497.0,5321.0,5.0,106818.0
635,1992,6,Amarillo,101727.0,5338.0,5.0,107065.0
636,1992,7,Amarillo,102041.0,5186.0,4.8,107227.0
637,1992,8,Amarillo,102223.0,5079.0,4.7,107302.0
638,1992,9,Amarillo,102071.0,5049.0,4.7,107120.0
639,1992,10,Amarillo,101942.0,5105.0,4.8,107047.0
640,1992,11,Amarillo,102060.0,5251.0,4.9,107311.0
641,1992,12,Amarillo,102177.0,5310.0,4.9,107487.0
642,1991,1,Amarillo,98070.0,4820.0,4.7,102890.0
643,1991,2,Amarillo,98031.0,4801.0,4.7,102832.0
644,1991,3,Amarillo,98083.0,4818.0,4.7,102901.0
645,1991,4,Amarillo,97960.0,4879.0,4.7,102839.0
646,1991,5,Amarillo,97830.0,4921.0,4.8,102751.0
647,1991,6,Amarillo,98116.0,4932.0,4.8,103048.0
648,1991,7,Amarillo,98582.0,4924.0,4.8,103506.0
649,1991,8,Amarillo,99018.0,4833.0,4.7,103851.0
650,1991,9,Amarillo,99344.0,4824.0,4.6,104168.0
651,1991,10,Amarillo,99426.0,4887.0,4.7,104313.0
652,1991,11,Amarillo,99365.0,4949.0,4.7,104314.0
653,1991,12,Amarillo,99566.0,5141.0,4.9,104707.0
654,1990,1,Amarillo,97111.0,4786.0,4.7,101897.0
655,1990,2,Amarillo,96837.0,5087.0,5.0,101924.0
656,1990,3,Amarillo,96957.0,5336.0,5.2,102293.0
657,1990,4,Amarillo,97485.0,5297.0,5.2,102782.0
658,1990,5,Amarillo,97953.0,5084.0,4.9,103037.0
659,1990,6,Amarillo,98224.0,4904.0,4.8,103128.0
660,1990,7,Amarillo,98291.0,4864.0,4.7,103155.0
661,1990,8,Amarillo,98311.0,4914.0,4.8,103225.0
662,1990,9,Amarillo,98389.0,4932.0,4.8,103321.0
663,1990,10,Amarillo,98362.0,4901.0,4.7,103263.0
664,1990,11,Amarillo,98307.0,4914.0,4.8,103221.0
665,1990,12,Amarillo,98219.0,4898.0,4.7,103117.0
666,2017,1,Austin-Round Rock,1088133.0,37850.0,3.4,1125983.0
667,2017,2,Austin-Round Rock,1088808.0,41010.0,3.6,1129818.0
668,2017,3,Austin-Round Rock,1093004.0,42087.0,3.7,1135091.0
669,2017,4,Austin-Round Rock,1096475.0,40566.0,3.6,1137041.0
670,2017,5,Austin-Round Rock,1095000.0,38660.0,3.4,1133660.0
671,2017,6,Austin-Round Rock,1095170.0,36161.0,3.2,1131331.0
672,2017,7,Austin-Round Rock,1097423.0,33429.0,3.0,1130852.0
673,2017,8,Austin-Round Rock,1097555.0,35341.0,3.1,1132896.0
674,2017,9,Austin-Round Rock,1108008.0,33281.0,2.9,1141289.0
675,2016,1,Austin-Round Rock,1053623.0,33539.0,3.1,1087162.0
676,2016,2,Austin-Round Rock,1059207.0,33113.0,3.0,1092320.0
677,2016,3,Austin-Round Rock,1061979.0,34804.0,3.2,1096783.0
678,2016,4,Austin-Round Rock,1060280.0,35360.0,3.2,1095640.0
679,2016,5,Austin-Round Rock,1063778.0,33866.0,3.1,1097644.0
680,2016,6,Austin-Round Rock,1068964.0,33518.0,3.0,1102482.0
681,2016,7,Austin-Round Rock,1074993.0,35225.0,3.2,1110218.0
682,2016,8,Austin-Round Rock,1076280.0,36363.0,3.3,1112643.0
683,2016,9,Austin-Round Rock,1074090.0,37774.0,3.4,1111864.0
684,2016,10,Austin-Round Rock,1071609.0,36042.0,3.3,1107651.0
685,2016,11,Austin-Round Rock,1073408.0,35119.0,3.2,1108527.0
686,2016,12,Austin-Round Rock,1075094.0,37805.0,3.4,1112899.0
687,2015,1,Austin-Round Rock,1015116.0,38353.0,3.6,1053469.0
688,2015,2,Austin-Round Rock,1018353.0,37114.0,3.5,1055467.0
689,2015,3,Austin-Round Rock,1022039.0,36271.0,3.4,1058310.0
690,2015,4,Austin-Round Rock,1026405.0,36362.0,3.4,1062767.0
691,2015,5,Austin-Round Rock,1030673.0,36194.0,3.4,1066867.0
692,2015,6,Austin-Round Rock,1033921.0,35390.0,3.3,1069311.0
693,2015,7,Austin-Round Rock,1036576.0,34855.0,3.3,1071431.0
694,2015,8,Austin-Round Rock,1038484.0,34726.0,3.2,1073210.0
695,2015,9,Austin-Round Rock,1040210.0,35162.0,3.3,1075372.0
696,2015,10,Austin-Round Rock,1043567.0,35875.0,3.3,1079442.0
697,2015,11,Austin-Round Rock,1047783.0,36171.0,3.3,1083954.0
698,2015,12,Austin-Round Rock,1051446.0,36091.0,3.3,1087537.0
699,2014,1,Austin-Round Rock,991313.0,47167.0,4.5,1038480.0
700,2014,2,Austin-Round Rock,995405.0,47571.0,4.6,1042976.0
701,2014,3,Austin-Round Rock,998220.0,47003.0,4.5,1045223.0
702,2014,4,Austin-Round Rock,999119.0,45402.0,4.3,1044521.0
703,2014,5,Austin-Round Rock,1000469.0,44482.0,4.3,1044951.0
704,2014,6,Austin-Round Rock,1003323.0,44093.0,4.2,1047416.0
705,2014,7,Austin-Round Rock,1005142.0,44269.0,4.2,1049411.0
706,2014,8,Austin-Round Rock,1005986.0,44199.0,4.2,1050185.0
707,2014,9,Austin-Round Rock,1008238.0,42956.0,4.1,1051194.0
708,2014,10,Austin-Round Rock,1010808.0,41729.0,4.0,1052537.0
709,2014,11,Austin-Round Rock,1011586.0,40804.0,3.9,1052390.0
710,2014,12,Austin-Round Rock,1012529.0,39577.0,3.8,1052106.0
711,2013,1,Austin-Round Rock,954241.0,55429.0,5.5,1009670.0
712,2013,2,Austin-Round Rock,956018.0,54740.0,5.4,1010758.0
713,2013,3,Austin-Round Rock,958680.0,53988.0,5.3,1012668.0
714,2013,4,Austin-Round Rock,962801.0,53839.0,5.3,1016640.0
715,2013,5,Austin-Round Rock,966666.0,53894.0,5.3,1020560.0
716,2013,6,Austin-Round Rock,969628.0,53623.0,5.2,1023251.0
717,2013,7,Austin-Round Rock,972201.0,52539.0,5.1,1024740.0
718,2013,8,Austin-Round Rock,974787.0,51729.0,5.0,1026516.0
719,2013,9,Austin-Round Rock,976288.0,51862.0,5.0,1028150.0
720,2013,10,Austin-Round Rock,977522.0,51395.0,5.0,1028917.0
721,2013,11,Austin-Round Rock,981671.0,49590.0,4.8,1031261.0
722,2013,12,Austin-Round Rock,986903.0,47792.0,4.6,1034695.0
723,2012,1,Austin-Round Rock,917038.0,58983.0,6.0,976021.0
724,2012,2,Austin-Round Rock,919705.0,58456.0,6.0,978161.0
725,2012,3,Austin-Round Rock,921198.0,57861.0,5.9,979059.0
726,2012,4,Austin-Round Rock,922360.0,57253.0,5.8,979613.0
727,2012,5,Austin-Round Rock,924758.0,57274.0,5.8,982032.0
728,2012,6,Austin-Round Rock,927855.0,57455.0,5.8,985310.0
729,2012,7,Austin-Round Rock,930612.0,56875.0,5.8,987487.0
730,2012,8,Austin-Round Rock,934851.0,55200.0,5.6,990051.0
731,2012,9,Austin-Round Rock,941670.0,53625.0,5.4,995295.0
732,2012,10,Austin-Round Rock,947511.0,53036.0,5.3,1000547.0
733,2012,11,Austin-Round Rock,950391.0,53155.0,5.3,1003546.0
734,2012,12,Austin-Round Rock,952313.0,54442.0,5.4,1006755.0
735,2011,1,Austin-Round Rock,883849.0,63724.0,6.7,947573.0
736,2011,2,Austin-Round Rock,887972.0,63006.0,6.6,950978.0
737,2011,3,Austin-Round Rock,890829.0,62850.0,6.6,953679.0
738,2011,4,Austin-Round Rock,892728.0,63081.0,6.6,955809.0
739,2011,5,Austin-Round Rock,893657.0,63674.0,6.7,957331.0
740,2011,6,Austin-Round Rock,893587.0,64519.0,6.7,958106.0
741,2011,7,Austin-Round Rock,895207.0,64802.0,6.8,960009.0
742,2011,8,Austin-Round Rock,899228.0,65012.0,6.7,964240.0
743,2011,9,Austin-Round Rock,903268.0,64990.0,6.7,968258.0
744,2011,10,Austin-Round Rock,906699.0,63366.0,6.5,970065.0
745,2011,11,Austin-Round Rock,910001.0,61224.0,6.3,971225.0
746,2011,12,Austin-Round Rock,913546.0,59863.0,6.1,973409.0
747,2010,1,Austin-Round Rock,849041.0,66390.0,7.3,915431.0
748,2010,2,Austin-Round Rock,852315.0,66309.0,7.2,918624.0
749,2010,3,Austin-Round Rock,857056.0,66427.0,7.2,923483.0
750,2010,4,Austin-Round Rock,861386.0,66263.0,7.1,927649.0
751,2010,5,Austin-Round Rock,863146.0,65094.0,7.0,928240.0
752,2010,6,Austin-Round Rock,864197.0,64091.0,6.9,928288.0
753,2010,7,Austin-Round Rock,866860.0,63912.0,6.9,930772.0
754,2010,8,Austin-Round Rock,870136.0,63839.0,6.8,933975.0
755,2010,9,Austin-Round Rock,872422.0,63697.0,6.8,936119.0
756,2010,10,Austin-Round Rock,874328.0,64399.0,6.9,938727.0
757,2010,11,Austin-Round Rock,876579.0,65316.0,6.9,941895.0
758,2010,12,Austin-Round Rock,879663.0,64842.0,6.9,944505.0
759,2009,1,Austin-Round Rock,821910.0,50973.0,5.8,872883.0
760,2009,2,Austin-Round Rock,819936.0,53341.0,6.1,873277.0
761,2009,3,Austin-Round Rock,820333.0,53838.0,6.2,874171.0
762,2009,4,Austin-Round Rock,822671.0,53851.0,6.1,876522.0
763,2009,5,Austin-Round Rock,824397.0,61727.0,7.0,886124.0
764,2009,6,Austin-Round Rock,825814.0,64265.0,7.2,890079.0
765,2009,7,Austin-Round Rock,827380.0,65781.0,7.4,893161.0
766,2009,8,Austin-Round Rock,827813.0,66015.0,7.4,893828.0
767,2009,9,Austin-Round Rock,827348.0,66193.0,7.4,893541.0
768,2009,10,Austin-Round Rock,827620.0,66164.0,7.4,893784.0
769,2009,11,Austin-Round Rock,828707.0,65791.0,7.4,894498.0
770,2009,12,Austin-Round Rock,829464.0,66030.0,7.4,895494.0
771,2008,1,Austin-Round Rock,825759.0,32452.0,3.8,858211.0
772,2008,2,Austin-Round Rock,827334.0,32025.0,3.7,859359.0
773,2008,3,Austin-Round Rock,826824.0,32452.0,3.8,859276.0
774,2008,4,Austin-Round Rock,826423.0,33285.0,3.9,859708.0
775,2008,5,Austin-Round Rock,826645.0,34458.0,4.0,861103.0
776,2008,6,Austin-Round Rock,827211.0,35459.0,4.1,862670.0
777,2008,7,Austin-Round Rock,827523.0,36867.0,4.3,864390.0
778,2008,8,Austin-Round Rock,828199.0,38620.0,4.5,866819.0
779,2008,9,Austin-Round Rock,829327.0,39941.0,4.6,869268.0
780,2008,10,Austin-Round Rock,829501.0,41473.0,4.8,870974.0
781,2008,11,Austin-Round Rock,828063.0,43841.0,5.0,871904.0
782,2008,12,Austin-Round Rock,825085.0,47247.0,5.4,872332.0
783,2007,1,Austin-Round Rock,806211.0,30785.0,3.7,836996.0
784,2007,2,Austin-Round Rock,806827.0,30458.0,3.6,837285.0
785,2007,3,Austin-Round Rock,808661.0,29969.0,3.6,838630.0
786,2007,4,Austin-Round Rock,809240.0,29898.0,3.6,839138.0
787,2007,5,Austin-Round Rock,810827.0,29774.0,3.5,840601.0
788,2007,6,Austin-Round Rock,813439.0,29809.0,3.5,843248.0
789,2007,7,Austin-Round Rock,814938.0,30059.0,3.6,844997.0
790,2007,8,Austin-Round Rock,816175.0,30456.0,3.6,846631.0
791,2007,9,Austin-Round Rock,816880.0,31142.0,3.7,848022.0
792,2007,10,Austin-Round Rock,817393.0,31502.0,3.7,848895.0
793,2007,11,Austin-Round Rock,819275.0,32174.0,3.8,851449.0
794,2007,12,Austin-Round Rock,822286.0,32933.0,3.9,855219.0
795,2006,1,Austin-Round Rock,773182.0,35388.0,4.4,808570.0
796,2006,2,Austin-Round Rock,774791.0,35297.0,4.4,810088.0
797,2006,3,Austin-Round Rock,777539.0,35639.0,4.4,813178.0
798,2006,4,Austin-Round Rock,781182.0,35875.0,4.4,817057.0
799,2006,5,Austin-Round Rock,784823.0,35479.0,4.3,820302.0
800,2006,6,Austin-Round Rock,787885.0,34729.0,4.2,822614.0
801,2006,7,Austin-Round Rock,790582.0,34261.0,4.2,824843.0
802,2006,8,Austin-Round Rock,793696.0,33639.0,4.1,827335.0
803,2006,9,Austin-Round Rock,797259.0,32745.0,3.9,830004.0
804,2006,10,Austin-Round Rock,800551.0,32093.0,3.9,832644.0
805,2006,11,Austin-Round Rock,803882.0,31590.0,3.8,835472.0
806,2006,12,Austin-Round Rock,806314.0,31003.0,3.7,837317.0
807,2005,1,Austin-Round Rock,750242.0,38156.0,4.8,788398.0
808,2005,2,Austin-Round Rock,752641.0,37778.0,4.8,790419.0
809,2005,3,Austin-Round Rock,754552.0,37110.0,4.7,791662.0
810,2005,4,Austin-Round Rock,756786.0,36840.0,4.6,793626.0
811,2005,5,Austin-Round Rock,759303.0,36361.0,4.6,795664.0
812,2005,6,Austin-Round Rock,761470.0,35349.0,4.4,796819.0
813,2005,7,Austin-Round Rock,763951.0,35165.0,4.4,799116.0
814,2005,8,Austin-Round Rock,765921.0,35543.0,4.4,801464.0
815,2005,9,Austin-Round Rock,767267.0,35395.0,4.4,802662.0
816,2005,10,Austin-Round Rock,769062.0,35445.0,4.4,804507.0
817,2005,11,Austin-Round Rock,770508.0,36258.0,4.5,806766.0
818,2005,12,Austin-Round Rock,771763.0,36206.0,4.5,807969.0
819,2004,1,Austin-Round Rock,728645.0,41567.0,5.4,770212.0
820,2004,2,Austin-Round Rock,729872.0,41094.0,5.3,770966.0
821,2004,3,Austin-Round Rock,731213.0,40779.0,5.3,771992.0
822,2004,4,Austin-Round Rock,733218.0,40045.0,5.2,773263.0
823,2004,5,Austin-Round Rock,735264.0,39135.0,5.1,774399.0
824,2004,6,Austin-Round Rock,737435.0,38601.0,5.0,776036.0
825,2004,7,Austin-Round Rock,739570.0,37926.0,4.9,777496.0
826,2004,8,Austin-Round Rock,740093.0,37297.0,4.8,777390.0
827,2004,9,Austin-Round Rock,740735.0,37473.0,4.8,778208.0
828,2004,10,Austin-Round Rock,743279.0,38302.0,4.9,781581.0
829,2004,11,Austin-Round Rock,745906.0,38874.0,5.0,784780.0
830,2004,12,Austin-Round Rock,747940.0,38611.0,4.9,786551.0
831,2003,1,Austin-Round Rock,713737.0,46012.0,6.1,759749.0
832,2003,2,Austin-Round Rock,712748.0,46319.0,6.1,759067.0
833,2003,3,Austin-Round Rock,713074.0,46726.0,6.1,759800.0
834,2003,4,Austin-Round Rock,715134.0,46876.0,6.2,762010.0
835,2003,5,Austin-Round Rock,717426.0,47167.0,6.2,764593.0
836,2003,6,Austin-Round Rock,719880.0,47442.0,6.2,767322.0
837,2003,7,Austin-Round Rock,721363.0,46663.0,6.1,768026.0
838,2003,8,Austin-Round Rock,720791.0,45854.0,6.0,766645.0
839,2003,9,Austin-Round Rock,720159.0,45382.0,5.9,765541.0
840,2003,10,Austin-Round Rock,721136.0,44402.0,5.8,765538.0
841,2003,11,Austin-Round Rock,723480.0,43069.0,5.6,766549.0
842,2003,12,Austin-Round Rock,726415.0,42099.0,5.5,768514.0
843,2002,1,Austin-Round Rock,710227.0,42894.0,5.7,753121.0
844,2002,2,Austin-Round Rock,712607.0,43523.0,5.8,756130.0
845,2002,3,Austin-Round Rock,712965.0,44502.0,5.9,757467.0
846,2002,4,Austin-Round Rock,712331.0,45246.0,6.0,757577.0
847,2002,5,Austin-Round Rock,711944.0,44938.0,5.9,756882.0
848,2002,6,Austin-Round Rock,711299.0,44566.0,5.9,755865.0
849,2002,7,Austin-Round Rock,712842.0,44568.0,5.9,757410.0
850,2002,8,Austin-Round Rock,715847.0,44400.0,5.8,760247.0
851,2002,9,Austin-Round Rock,717031.0,44266.0,5.8,761297.0
